,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,website,amenity,drinking_water,internet_access,start_date,theatre,wikipedia,geometry,osm_type,building,building:levels,gambling,source
166,,,560773842,1518456305,,"{""natural"":""water"",""water"":""basin""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.3299228 38.1672034, 13.3299199 38.1672108, 13.3299141 38.1672171, 13.3299059 38.1672215, 13.3298964 38.1672236, 13.3298865 38.167223, 13.3298774 38.1672199, 13.3298704 38.1672149, 13.3298658 38.1672083, 13.3298641 38.167201, 13.3298655 38.1671936, 13.3298697 38.1671869, 13.3298765 38.1671817, 13.329885 38.1671784, 13.3298945 38.1671774, 13.3299038 38.1671788, 13.329912 38.1671825, 13.3299186 38.1671884, 13.3299223 38.1671956, 13.3299228 38.1672034))",way,,,,
167,,,560773843,1518456305,,"{""natural"":""water"",""water"":""basin""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.3302089 38.167321, 13.330206 38.1673285, 13.3302002 38.1673348, 13.330192 38.1673392, 13.3301825 38.1673412, 13.3301726 38.1673407, 13.3301635 38.1673376, 13.3301565 38.1673325, 13.3301519 38.167326, 13.3301502 38.1673186, 13.3301516 38.1673112, 13.3301559 38.1673046, 13.3301626 38.1672993, 13.3301711 38.167296, 13.3301806 38.1672951, 13.3301899 38.1672965, 13.3301981 38.1673002, 13.3302047 38.167306, 13.3302084 38.1673133, 13.3302089 38.167321))",way,,,,
168,,,560773844,1518456305,,"{""natural"":""water"",""water"":""basin""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.329908 38.1675019, 13.3299077 38.1675098, 13.3299049 38.1675173, 13.3298998 38.167524, 13.3298928 38.1675296, 13.3298842 38.1675335, 13.3298746 38.1675357, 13.3298647 38.167536, 13.329855 38.1675343, 13.3298461 38.1675307, 13.3298386 38.1675256, 13.3298314 38.1675165, 13.3298286 38.1675061, 13.3298304 38.1674955, 13.3298366 38.167486, 13.3298466 38.1674787, 13.329859 38.1674744, 13.3298726 38.1674737, 13.3298856 38.1674766, 13.3298967 38.1674829, 13.3299044 38.1674916, 13.329908 38.1675019))",way,,,,
169,,,560935219,1518508847,,,1,,,,,,"Teatro Comunale ""S. Cicero""",,,,,theatre,,,,,,"POLYGON ((14.0199173 38.0379764, 14.0198378 38.0377685, 14.0199484 38.0376893, 14.020049 38.0379376, 14.0199173 38.0379764))",way,yes,,,
170,,,560935891,1518508992,,"{""natural"":""water"",""water"":""basin""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.5069281 38.078354, 13.5069146 38.0783608, 13.5068989 38.0783638, 13.5068829 38.0783627, 13.5068678 38.0783575, 13.5068558 38.0783486, 13.5068481 38.0783371, 13.5068457 38.0783243, 13.5068487 38.0783115, 13.5068569 38.0783003, 13.5068694 38.0782918, 13.5068847 38.078287, 13.5069008 38.0782864, 13.5069163 38.0782899, 13.5069295 38.0782971, 13.5069391 38.0783073, 13.506944 38.0783194, 13.5069437 38.0783321, 13.5069382 38.0783441, 13.5069281 38.078354))",way,,,,
171,,,560939513,1518509576,,"{""natural"":""water"",""water"":""basin""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.5075467 38.0816108, 13.5075499 38.081608, 13.5075541 38.0816062, 13.5075588 38.0816055, 13.5075636 38.081606, 13.5075679 38.0816077, 13.5075713 38.0816104, 13.5075734 38.0816138, 13.507574 38.0816175, 13.5075731 38.0816212, 13.5075708 38.0816245, 13.5075669 38.0816272, 13.5075621 38.0816286, 13.507557 38.0816287, 13.5075521 38.0816274, 13.5075481 38.0816249, 13.5075455 38.0816217, 13.5075444 38.0816181, 13.5075448 38.0816143, 13.5075467 38.0816108))",way,,,,
172,,,560953628,1518512458,,"{""natural"":""water""}",1,,,,,,Fontana Niscemi,,,,,fountain,,,,,,"POLYGON ((13.3319399 38.1638464, 13.3319516 38.1638222, 13.3319624 38.1638111, 13.3319758 38.1637985, 13.3319966 38.1637895, 13.332014 38.1637826, 13.3320335 38.1637758, 13.3320556 38.1637673, 13.3320757 38.1637584, 13.3320864 38.1637447, 13.3320985 38.1637378, 13.3321079 38.163731, 13.3321133 38.1637173, 13.3321133 38.1637083, 13.3320837 38.1636935, 13.3320623 38.1636767, 13.3320254 38.1636661, 13.3319986 38.1636603, 13.3319785 38.1636519, 13.3319664 38.1636466, 13.3319262 38.1636139, 13.3318967 38.1635949, 13.3318792 38.1635897, 13.3318531 38.1635849, 13.3318316 38.1635791, 13.3318195 38.1635739, 13.3317974 38.1635628, 13.3317793 38.1635559, 13.3317558 38.1635559, 13.3317357 38.1635559, 13.331723 38.1635601, 13.331717 38.1635681, 13.331723 38.1635797, 13.3317317 38.1635934, 13.3317284 38.1636013, 13.331721 38.1636092, 13.3317277 38.163616, 13.3317243 38.1636266, 13.3317237 38.1636329, 13.3317287 38.1636361, 13.3317404 38.1636334, 13.3317605 38.1636282, 13.331774 38.1636279, 13.331787 38.1636276, 13.3317981 38.163629, 13.3318014 38.1636355, 13.3318025 38.1636442, 13.3318031 38.1636508, 13.3317961 38.1636587, 13.331785 38.1636672, 13.331777 38.1636751, 13.3317763 38.1636793, 13.3317927 38.1636922, 13.3318021 38.1636983, 13.3318273 38.163703, 13.3318474 38.1637152, 13.3318645 38.1637265, 13.3318742 38.1637439, 13.3318796 38.1637629, 13.3318786 38.1637745, 13.3318745 38.1637803, 13.3318826 38.1637929, 13.3318879 38.1638008, 13.3318893 38.1638116, 13.3318856 38.1638214, 13.3318953 38.1638272, 13.331899 38.163838, 13.3319007 38.1638504, 13.3319027 38.1638665, 13.3319091 38.1638844, 13.3319181 38.1638944, 13.3319258 38.1638968, 13.3319319 38.1638923, 13.3319312 38.1638765, 13.3319349 38.1638593, 13.3319399 38.1638464))",way,,,,
173,,,568524257,1520698705,,,1,,,,,,,,,,,planetarium,,,,,,"POLYGON ((14.0203318 37.9394816, 14.0207351 37.9395157, 14.0207543 37.9394097, 14.0203558 37.9393756, 14.0203318 37.9394816))",way,yes,,,
174,,,568524258,1520698705,,,1,,,,,,GAL Hassin,,,,,planetarium,,,,,,"POLYGON ((14.0205815 37.9396823, 14.0206343 37.9396596, 14.0206967 37.9396558, 14.0207831 37.9396823, 14.0208167 37.9397391, 14.0208119 37.9397884, 14.0207687 37.9398376, 14.0207351 37.9398111, 14.0206871 37.93983, 14.0206295 37.9398187, 14.0205959 37.9397808, 14.0206247 37.9397164, 14.0205815 37.9396823))",way,yes,,,
175,,,568524259,1520698705,,,1,,,,,,,,,,,planetarium,,,,,,"POLYGON ((14.0210952 37.9396331, 14.0212776 37.9396483, 14.0213305 37.9394211, 14.0212584 37.9393415, 14.0211528 37.9393378, 14.0210952 37.9396331))",way,yes,,,
176,,,568524260,1520698705,,,1,,,,,,,,,,,planetarium,,,,,,"POLYGON ((14.0210664 37.9396823, 14.0213737 37.9397088, 14.0213689 37.9397846, 14.0212728 37.9397846, 14.0212536 37.9398982, 14.0212968 37.939902, 14.021292 37.940008, 14.0212248 37.940008, 14.0212248 37.9399701, 14.0211432 37.9399701, 14.0211528 37.9398792, 14.0210712 37.9398679, 14.0210664 37.9396823))",way,yes,,,
177,,,570315563,1521218261,,"{""natural"":""water""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.3661495 38.1188958, 13.3661771 38.1188723, 13.3661855 38.1188727, 13.3662377 38.1189329, 13.3662314 38.1189386, 13.3661511 38.1189032, 13.3661495 38.1188958))",way,,,,
178,,,584332756,1524979703,,,1,,,,,,,,,,,fountain,,,,,,"POLYGON ((14.1148142 37.6951629, 14.1148084 37.6951283, 14.1148319 37.6951259, 14.1148377 37.6951605, 14.1148142 37.6951629))",way,,,,
179,,,631211998,1538811091,,,1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.3658509 38.1148925, 13.3658397 38.1148729, 13.3658705 38.114862, 13.3658817 38.1148817, 13.3658509 38.1148925))",way,,,,
180,,,631346841,1615221550,,"{""wikidata"":""Q27994854""}",3,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.1810227 38.1315194, 13.1810107 38.1315132, 13.1809965 38.1315146, 13.1809867 38.1315228, 13.1809859 38.131534, 13.1809945 38.131543, 13.1810084 38.1315456, 13.1810212 38.1315405, 13.1810268 38.1315302, 13.1810227 38.1315194))",way,,,,
181,,,631346843,1538846689,,,1,,,,,,Anfiteatro Totuccio Aiello,,,,,theatre,,,,,,"POLYGON ((13.1812948 38.1307643, 13.181496 38.1307983, 13.1815385 38.1306301, 13.1813346 38.1305972, 13.1812948 38.1307643))",way,yes,,,
182,,,663887047,1569523285,,,2,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.4863664 37.8276567, 13.4863732 37.827663, 13.4863772 37.8276705, 13.4863781 37.8276787, 13.4863755 37.8276868, 13.4863699 37.8276937, 13.4863619 37.827699, 13.4863522 37.827702, 13.4863419 37.8277025, 13.486331 37.8277001, 13.4863218 37.8276949, 13.4863155 37.8276875, 13.4863125 37.8276789, 13.4863134 37.8276701, 13.4863181 37.827662, 13.4863259 37.8276557, 13.486336 37.8276518, 13.4863473 37.8276507, 13.4863574 37.8276525, 13.4863664 37.8276567))",way,,,,
183,,,663887057,1569523285,,,2,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.4844372 37.8275773, 13.4844446 37.8275843, 13.4844486 37.8275928, 13.484449 37.8276019, 13.4844456 37.8276105, 13.4844388 37.8276179, 13.4844294 37.8276231, 13.4844184 37.8276256, 13.4844069 37.8276251, 13.4843962 37.8276217, 13.4843875 37.8276158, 13.4843818 37.8276079, 13.4843795 37.827599, 13.484381 37.8275901, 13.4843862 37.8275819, 13.4843944 37.8275756, 13.4844048 37.8275717, 13.4844162 37.8275706, 13.4844274 37.8275726, 13.4844372 37.8275773))",way,,,,
184,,,663887060,1547660195,,,1,,,,,,,,,,,community_centre,,,,,,"POLYGON ((13.4840666 37.8276297, 13.4842793 37.8275696, 13.4842268 37.8274538, 13.4841911 37.8274425, 13.4840056 37.827495, 13.4840666 37.8276297))",way,yes,,,
185,,,734244751,1570998919,,,3,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.2510396 38.1983443, 13.2510102 38.1983318, 13.2509957 38.1983082, 13.2510017 38.1982823, 13.2510259 38.1982642, 13.2510591 38.1982607, 13.2510885 38.1982732, 13.2511029 38.1982969, 13.2510969 38.1983227, 13.2510727 38.1983409, 13.2510396 38.1983443))",way,,,,
186,,,734860613,1571152509,,,1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.2394034 38.1713685, 13.2393882 38.1713605, 13.2393846 38.1713463, 13.2393948 38.1713344, 13.2394128 38.1713316, 13.2394281 38.1713396, 13.2394316 38.1713538, 13.2394214 38.1713657, 13.2394034 38.1713685))",way,,,,
187,,,736910376,1571529328,,,1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.1092691 38.1550252, 13.1092754 38.155036, 13.1092919 38.1550455, 13.1093076 38.155047, 13.1093301 38.1550439, 13.1093469 38.1550354, 13.1093586 38.155022, 13.1093643 38.1550083, 13.1093626 38.1549954, 13.1093562 38.1549822, 13.1093412 38.1549732, 13.1093241 38.1549703, 13.1093096 38.1549706, 13.1092919 38.154978, 13.1092805 38.1549875, 13.1092687 38.155003, 13.109266 38.1550175, 13.1092691 38.1550252))",way,,,,
188,,,758172329,1647695642,,"{""area"":""yes"",""tourism"":""attraction"",""wheelchair"":""limited""}",3,,,,,,,,,,,theatre,,,,,,"POLYGON ((13.4243864 37.7226437, 13.4245097 37.7226833, 13.4245043 37.7227243, 13.4246312 37.7227356, 13.424642 37.7227074, 13.4247474 37.7227187, 13.4247546 37.7225858, 13.4247903 37.7225165, 13.4248189 37.7224515, 13.424726 37.7223468, 13.4246259 37.72232, 13.4245347 37.7223779, 13.4245133 37.722303, 13.4243989 37.722303, 13.4243989 37.7224486, 13.4244614 37.7224741, 13.4243953 37.7225419, 13.4244561 37.722566, 13.4243864 37.7226437))",way,,,,
189,,,916738188,1615656968,,,1,Partinico,,,Strada statale Settentrionale Sicula,,Baglio Luna,,,,,events_venue,,,,,,"POLYGON ((13.030112 37.9966889, 13.0303989 37.9967771, 13.0305203 37.996532, 13.0302333 37.9964438, 13.030112 37.9966889))",way,yes,,,
190,,,916738985,1615657077,,,1,,,,,,Baglio Luna,,,,,events_venue,,,,,,"POLYGON ((13.0297754 37.996264, 13.0298854 37.9963785, 13.0302252 37.9961758, 13.0301153 37.9960613, 13.0297754 37.996264))",way,yes,,,
191,,,916740409,1615657341,,,1,,,,,,Baglio Regia Corte,,,,,events_venue,,,,,,"POLYGON ((13.0243645 38.0019306, 13.0244688 38.0016334, 13.0252258 38.0017983, 13.0251215 38.0020957, 13.0243645 38.0019306))",way,yes,,,
192,,,916740508,1615657391,,,1,,,,,,Baglio Regia Corte,,,,,events_venue,,,,,,"POLYGON ((13.0243329 38.0024458, 13.0245515 38.0024893, 13.0246079 38.002313, 13.0243892 38.0022696, 13.0243329 38.0024458))",way,yes,,,
193,,,923619121,1617081085,,,1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.8396064 37.9821353, 13.8395977 37.9821394, 13.839587 37.9821394, 13.8395779 37.9821348, 13.8395729 37.9821261, 13.8395754 37.9821167, 13.8395844 37.9821103, 13.8395854 37.9821097, 13.8395539 37.9820712, 13.8395826 37.9820566, 13.8395775 37.9820491, 13.8395781 37.9820407, 13.8395843 37.9820337, 13.8395956 37.9820303, 13.8396074 37.9820327, 13.8396151 37.9820401, 13.8396382 37.9820284, 13.8396688 37.9820659, 13.8396694 37.9820656, 13.8396789 37.9820616, 13.8396896 37.9820622, 13.8396984 37.9820671, 13.8397027 37.982076, 13.8396995 37.9820853, 13.8396901 37.9820913, 13.8396898 37.9820915, 13.8397213 37.98213, 13.8396956 37.9821431, 13.8396959 37.9821434, 13.8397012 37.9821508, 13.8397008 37.9821592, 13.8396949 37.9821663, 13.8396837 37.98217, 13.8396719 37.9821678, 13.8396639 37.9821606, 13.8396631 37.9821596, 13.839637 37.9821728, 13.8396064 37.9821353))",way,,,,
194,,,923619124,1617081085,,,1,,,,,,,,,,,theatre,,,,,,"POLYGON ((13.837586 37.9831304, 13.8376379 37.9829374, 13.8376491 37.9828958, 13.8376866 37.9828715, 13.8377414 37.9828813, 13.8380165 37.9829307, 13.8379562 37.9830628, 13.8378932 37.9831146, 13.8378194 37.9831452, 13.8377349 37.98316, 13.8376638 37.9831558, 13.837586 37.9831304))",way,,,,
195,,,926546483,1617695333,,"{""name:en"":""Pretoria Fountain"",""name:es"":""Fontana Pretoria"",""name:ko"":""\uD504\uB808\uD1A0\uB9AC\uC544 \uBD84\uC218"",""natural"":""water"",""tourism"":""attraction"",""wikidata"":""Q1435817""}",1,,,,,,Fontana Pretoria,,,,,fountain,,,,,it:Fontana Pretoria,"POLYGON ((13.3621985 38.115538, 13.3621724 38.1155631, 13.362138 38.1155809, 13.3620985 38.1155899, 13.3620574 38.1155893, 13.3620183 38.1155791, 13.3619848 38.1155603, 13.3619599 38.1155345, 13.3619459 38.115504, 13.361944 38.1154717, 13.3619544 38.1154403, 13.3619757 38.1154131, 13.3620063 38.115392, 13.3620434 38.1153789, 13.3620838 38.1153749, 13.3621239 38.1153804, 13.3621601 38.115395, 13.3621894 38.1154172, 13.3622091 38.1154452, 13.3622175 38.1154765, 13.3622138 38.1155084, 13.3621985 38.115538))",way,,,,
196,,,926546484,1617695333,,"{""natural"":""water""}",1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.3629444 38.1154976, 13.3629508 38.115502, 13.3629551 38.1155078, 13.3629568 38.1155144, 13.3629557 38.1155211, 13.3629519 38.1155272, 13.3629459 38.1155319, 13.3629382 38.1155349, 13.3629297 38.1155358, 13.3629213 38.1155345, 13.3629137 38.115531, 13.362908 38.1155258, 13.3629048 38.1155193, 13.3629045 38.1155124, 13.3629072 38.1155058, 13.3629124 38.1155002, 13.3629197 38.1154964, 13.3629279 38.1154946, 13.3629365 38.115495, 13.3629444 38.1154976))",way,,,,
197,,,956284605,1624190894,,,1,,,,,,,,,,,theatre,,,,,,"POLYGON ((13.2562114 37.9759645, 13.2562602 37.9760047, 13.2562899 37.9760551, 13.2563008 37.9760928, 13.2563552 37.9761936, 13.2563846 37.9762471, 13.2560038 37.9762702, 13.2559711 37.9762426, 13.2559273 37.9762188, 13.2558868 37.9761725, 13.2558677 37.9761184, 13.2558721 37.9760623, 13.2558994 37.9760104, 13.2559467 37.9759684, 13.2560088 37.9759408, 13.256079 37.9759307, 13.2561487 37.9759389, 13.2562114 37.9759645))",way,yes,,,
198,,,961645526,1625500399,,,1,,,,,,,,,,,fountain,,,,,,"POLYGON ((13.2285439 37.876338, 13.2285388 37.8763652, 13.2285542 37.8763882, 13.2285955 37.8764018, 13.2286024 37.8763774, 13.2285714 37.8763421, 13.2285439 37.876338))",way,,,,
199,,,997750792,1635618474,,,1,,,,,,Anfiteatro all'aperto,,,,,theatre,,,,,,"POLYGON ((13.8907046 37.8243015, 13.8908506 37.8243195, 13.8909754 37.8242672, 13.8910279 37.8242231, 13.8911249 37.8242279, 13.8911774 37.8242059, 13.8911911 37.8241634, 13.8911282 37.8241259, 13.8910548 37.8241124, 13.8909716 37.8241154, 13.8908787 37.8241487, 13.8908435 37.8241651, 13.8907635 37.8241559, 13.8907259 37.8241656, 13.8906751 37.8241914, 13.8906055 37.8242155, 13.8906299 37.8242792, 13.8907046 37.8243015))",way,yes,,,
