,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,drinking_water,fountain,gambling,internet_access,office,source,start_date,wikipedia,geometry,osm_type,addr:place,building,building:levels,landuse,library
520,,,188578873,1351763945,,,1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.5019999 45.5270878, 9.5019325 45.5269619, 9.5024192 45.5268308, 9.5024891 45.5269567, 9.5019999 45.5270878))",way,,,,,
521,,,188888771,1592647497,,,7,,,,,,,,Oratorio San Luigi Gonzaga Bussero,,,,,,community_centre,,,,,,,,,"POLYGON ((9.3700586 45.5370305, 9.3700345 45.5366576, 9.3699808 45.5361748, 9.3702808 45.5362393, 9.3705148 45.5362896, 9.370568 45.536301, 9.3709929 45.536392, 9.3709994 45.5363934, 9.3710086 45.5363955, 9.3709906 45.5364298, 9.3710808 45.536449, 9.3710253 45.5365792, 9.3710106 45.5366135, 9.3709184 45.5365954, 9.3709045 45.5365924, 9.3708179 45.53679, 9.3707801 45.5368909, 9.370831 45.5369003, 9.3707619 45.5371056, 9.370751 45.5371379, 9.3704939 45.537098, 9.3704829 45.5370963, 9.3704708 45.5370944, 9.3703716 45.5370791, 9.3702724 45.5370637, 9.3701889 45.5370507, 9.3701384 45.5370429, 9.3700586 45.5370305))",way,,,,,
522,,,191792197,1636247131,,,3,,,,,,,,,,,,,,fountain,no,,,,,,,,"POLYGON ((9.1613988 45.4316804, 9.16146 45.4315004, 9.1616799 45.4313575, 9.1615672 45.4315494, 9.1613988 45.4316804))",way,,,,,
523,,,193313305,1616183774,,,6,Peschiera Borromeo,,25,,20068,Via Don Luigi Sturzo,,Teatro Cinema Vittorio De Sica,,Oltheatre,,,http://www.oltheatre.it,theatre,,,,,,,,,"POLYGON ((9.3051557 45.427608, 9.3051074 45.427818, 9.3049715 45.4278985, 9.3048832 45.427937, 9.3048137 45.4278815, 9.3045835 45.4276567, 9.3049916 45.4274421, 9.3051557 45.427608))",way,,yes,,,
524,,,194211812,1639576481,,"{""official_name"":""Auditorium di Vignate""}",8,,,,,,,,Auditorium,,,,,,conference_centre,,,,,,,,,"POLYGON ((9.3776394 45.4959873, 9.3776388 45.4959288, 9.3776386 45.4959127, 9.3776376 45.4958014, 9.377717 45.495801, 9.3777167 45.4957663, 9.3777432 45.4957662, 9.3779768 45.4957651, 9.378025 45.4957649, 9.3780253 45.4957918, 9.3780262 45.4958889, 9.3780271 45.4959854, 9.3779716 45.4959857, 9.3778682 45.4959862, 9.3776394 45.4959873))",way,,yes,,,
525,,,194906736,1487508304,,,4,,,,,,,,Oratorio,,,,,,community_centre,,,,,,,,,"POLYGON ((8.8608515 45.5641031, 8.8609186 45.5640374, 8.86134 45.5635795, 8.8615623 45.5635229, 8.8621688 45.5636583, 8.8619435 45.5641898, 8.8621044 45.5642236, 8.8620142 45.5644281, 8.8617901 45.5643592, 8.8616442 45.5643098, 8.8615577 45.564435, 8.8615 45.5644155, 8.861393 45.5645704, 8.8611944 45.5645032, 8.8611305 45.5644787, 8.8608169 45.5644208, 8.8606867 45.564386, 8.8608515 45.5641031))",way,,,,,
526,,,195445871,1496053380,,,3,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.0859775 45.4381306, 9.0860242 45.4381225, 9.0860357 45.4381556, 9.0860122 45.4381596, 9.0859891 45.4381636, 9.0859775 45.4381306))",way,,,,,
527,,,197917458,1496053380,,"{""barrier"":""fence""}",4,,,,,,,,Centro Civico Giovanni XXIII,,Nuova Associazione Quartiere Giardino,,,,community_centre,,,,,,,,,"POLYGON ((9.0855788 45.4381048, 9.0853296 45.4380085, 9.0853041 45.4379621, 9.0853634 45.4378851, 9.0854389 45.4377872, 9.0854827 45.4377875, 9.0857569 45.4378935, 9.0857704 45.4379175, 9.0856877 45.438017, 9.0856194 45.4380992, 9.0855788 45.4381048))",way,,,,,
528,,,198452051,1589918490,,,3,Settala,,8/C,,20049,Via Giuseppe Verdi,,Auditorium di Settala,,,,,,theatre,,,,,,,,,"POLYGON ((9.3877123 45.4544511, 9.3879389 45.4544777, 9.3878646 45.4547669, 9.3876379 45.4547409, 9.3877123 45.4544511))",way,,public,,,
529,,,198470798,1590834696,,,3,,,,,,,,"Ass. ""Spighe d'Oro""",,,,,,community_centre,,,,,,,,,"POLYGON ((9.0827189 45.4350026, 9.0827928 45.4350015, 9.0828662 45.4350103, 9.0829361 45.4350284, 9.0830042 45.4350575, 9.0830627 45.4350954, 9.0831094 45.4351407, 9.0831858 45.4350837, 9.0832132 45.4350889, 9.0832469 45.4350303, 9.0832282 45.4350215, 9.0832431 45.4349533, 9.0832007 45.4348999, 9.0832307 45.4348737, 9.0831783 45.4348255, 9.0831471 45.4348343, 9.083111 45.4348135, 9.0830711 45.4347905, 9.082975 45.4347792, 9.0829725 45.434759, 9.0828815 45.4347643, 9.0828828 45.4347862, 9.0828152 45.4348121, 9.0827392 45.4348816, 9.0827173 45.4349229, 9.0827067 45.4349882, 9.0827242 45.4349932, 9.0827189 45.4350026))",way,,public,,,
530,,,198566445,1590834696,,"{""loc_name"":""Teatro d'Oltre Confine"",""short_name"":""Teatro Piana"",""addr:province"":""Milano""}",5,Cesano Boscone,,6,,20090,Via Filippo Turati,,Teatro Luciano Piana,,,,,,theatre,,,,,,,,,"POLYGON ((9.0864456 45.4339954, 9.0865005 45.4339751, 9.0865487 45.4339449, 9.0865804 45.433904, 9.0865867 45.4338737, 9.0865867 45.433847, 9.0865373 45.4338195, 9.0864929 45.4338017, 9.0864448 45.4337892, 9.0864306 45.4337966, 9.0863944 45.4338194, 9.086372 45.433843, 9.0863557 45.4338679, 9.0863456 45.4338915, 9.0863435 45.4339165, 9.0863466 45.4339429, 9.0863527 45.4339672, 9.0863629 45.4339836, 9.0863761 45.4340007, 9.0864066 45.4339993, 9.0864456 45.4339954))",way,,public,,,
531,,,199732163,1357425360,,"{""surface"":""asphalt""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.0985598 45.4424598, 9.0985813 45.4424645, 9.0986014 45.4424645, 9.0986274 45.4424551, 9.0986415 45.4424426, 9.098649 45.442428, 9.0986452 45.4424119, 9.0986348 45.4423931, 9.0986185 45.4423701, 9.0986044 45.4423587, 9.098588 45.4423571, 9.0985642 45.4423733, 9.0985397 45.442403, 9.09853 45.4424192, 9.098536 45.4424385, 9.0985471 45.4424525, 9.0985598 45.4424598))",way,,,,,
532,,,200812931,1496046989,,"{""barrier"":""fence""}",2,,,,,,,,,,,,,,community_centre,,,,,,,,,"POLYGON ((9.0843107 45.4325036, 9.0838077 45.4323151, 9.0839902 45.4322288, 9.0840361 45.4321649, 9.0844498 45.4323171, 9.0843107 45.4325036))",way,,,,,
533,,,201616714,1513410799,,,4,,,,,,,,Sala della Trasparenza,,,,,,community_centre,,,,,,,,,"POLYGON ((9.0885957 45.4470483, 9.0885684 45.4470464, 9.0885419 45.4470407, 9.0885077 45.447028, 9.088479 45.4470093, 9.0884581 45.4469861, 9.0884463 45.4469599, 9.0884443 45.4469324, 9.0884522 45.4469055, 9.0884696 45.4468809, 9.0884953 45.4468602, 9.0885277 45.4468447, 9.0885645 45.4468355, 9.0886036 45.4468331, 9.0886418 45.4468377, 9.0886772 45.4468488, 9.0887075 45.4468658, 9.0887307 45.4468876, 9.0887454 45.4469128, 9.0887506 45.4469398, 9.088746 45.4469668, 9.0887319 45.4469922, 9.0887092 45.4470142, 9.0886725 45.446975, 9.0885957 45.4470483))",way,,yes,,,
534,,,201932815,1358609073,,"{""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.3582665 45.4902764, 9.3582294 45.4904435, 9.3577514 45.4903914, 9.3577884 45.4902243, 9.3582665 45.4902764))",way,,,,,
535,,,202332819,1390715239,,"{""alt_name"":""Arcadia"",""loc_name"":""Arcadia"",""wheelchair"":""yes""}",7,,,5,,20066,Via Martiri della Libertà,,Multiplex Arcadia,,,,,http://www.arcadiacinema.com/index.php?id_menu=20,cinema,,,,,,,,,"POLYGON ((9.4191467 45.4992754, 9.419104 45.4992716, 9.4190401 45.4992604, 9.4189729 45.499238, 9.4189388 45.4992231, 9.4184612 45.4988293, 9.4184388 45.4988069, 9.4184133 45.4987725, 9.4184005 45.4987493, 9.4183909 45.4987225, 9.4183855 45.4986888, 9.4183845 45.4986403, 9.418393 45.4986029, 9.4184165 45.4985543, 9.4184527 45.4985102, 9.4184932 45.4984744, 9.4185412 45.4984452, 9.4185934 45.4984206, 9.418667 45.4984004, 9.4187181 45.4983922, 9.4187778 45.4983877, 9.4188599 45.4983937, 9.4189516 45.4984101, 9.4190699 45.4984445, 9.4192309 45.498523, 9.419273 45.4985606, 9.419297 45.498582, 9.4195859 45.4988315, 9.41962 45.4988764, 9.4196349 45.4989167, 9.4196434 45.4989862, 9.4195837 45.4989944, 9.4195848 45.4990266, 9.4195741 45.4990609, 9.4195475 45.499108, 9.4195198 45.4991386, 9.4194686 45.4991782, 9.4194014 45.4992096, 9.419314 45.4992365, 9.4192373 45.4992485, 9.4191659 45.4992462, 9.4191467 45.4992754))",way,,yes,,,
536,,,203880459,1359813301,,"{""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.4227516 45.5002035, 9.4228076 45.5002993, 9.4228308 45.5002922, 9.4227715 45.5001943, 9.4227817 45.5001829, 9.4227858 45.5001707, 9.4227838 45.5001599, 9.4227745 45.5001505, 9.4227622 45.500144, 9.4227489 45.5001426, 9.4227293 45.5001462, 9.422716 45.5001519, 9.4227067 45.5001613, 9.4227057 45.5001721, 9.4227078 45.5001822, 9.422716 45.500193, 9.4227293 45.5002009, 9.4227516 45.5002035))",way,,,,,
537,,,205489846,1487675817,,"{""water"":""reflecting_pool""}",3,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1958716 45.4879818, 9.1958954 45.4879788, 9.1959083 45.4879621, 9.1959148 45.4879334, 9.1959126 45.4878971, 9.1958954 45.4878593, 9.1958738 45.4878351, 9.1958414 45.4878169, 9.1958134 45.4878169, 9.1957961 45.4878305, 9.1957897 45.4878593, 9.1957961 45.4879016, 9.1958199 45.487953, 9.1958458 45.4879772, 9.1958716 45.4879818))",way,,,,,
538,,,205489849,1487675817,,"{""water"":""reflecting_pool""}",3,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1951911 45.4869439, 9.1951631 45.4869484, 9.1951544 45.4869817, 9.1951587 45.487018, 9.1951674 45.4870482, 9.1951954 45.4871027, 9.1952213 45.4871314, 9.195258 45.4871511, 9.1952839 45.4871587, 9.1953055 45.4871541, 9.1953098 45.4871329, 9.1953098 45.4871072, 9.1953055 45.487074, 9.195286 45.487015, 9.1952688 45.4869923, 9.1952321 45.4869575, 9.1951911 45.4869439))",way,,,,,
539,,,205980837,1363252719,,,3,,,5,,20013,Via Guido Rossa,,Music Factory,,,,,,studio,,,,,,,,,"POLYGON ((8.8893741 45.4553733, 8.8897041 45.4553604, 8.8896943 45.4552372, 8.8893643 45.4552501, 8.8893741 45.4553733))",way,,yes,,,
540,,,206444794,1562926782,,,5,,,,,,,,Cineteatro Don Bosco,,,,,,cinema,,,,,,,,,"POLYGON ((9.4346568 45.557091, 9.434461 45.5570647, 9.434461 45.556967, 9.4345149 45.5569713, 9.4345146 45.5568544, 9.4346241 45.556852, 9.4346557 45.5568537, 9.4346558 45.5568842, 9.4346568 45.557091))",way,,yes,,,
541,,,206635675,1388351864,,,2,Cassinetta di Lugagnano,,16,,20081,Viale Lombardia,,Etoile Club,,,,,,nightclub,,,,,,,,,"POLYGON ((8.9003265 45.4188094, 8.8999172 45.419567, 8.8995536 45.4194702, 8.8999628 45.4187126, 8.9003265 45.4188094))",way,,yes,,,
542,,,210630876,1589015926,,"{""studio"":""television""}",5,,,,,,,,,,,,,,studio,,,,,,,,,"POLYGON ((9.2614908 45.5249595, 9.2628588 45.5254801, 9.2628291 45.5253782, 9.2634944 45.5252884, 9.2633012 45.5246135, 9.2627407 45.5246927, 9.2627808 45.5248164, 9.2624429 45.5248653, 9.2624162 45.5247848, 9.2622846 45.5248052, 9.2622553 45.5247002, 9.2618179 45.5247582, 9.2618474 45.5248427, 9.2619012 45.5248393, 9.2619198 45.5248972, 9.2616196 45.5247885, 9.2614908 45.5249595))",way,,office,,,
543,,,210631404,1589015926,,"{""studio"":""television""}",5,Cologno Monzese,,,,,Viale Europa,,,,,,,,studio,,,,,,,,,"POLYGON ((9.2617214 45.5246435, 9.2621907 45.5245759, 9.2621617 45.5244934, 9.262644 45.5244218, 9.2626332 45.5243879, 9.2629471 45.5243485, 9.2627834 45.523798, 9.2626091 45.5238243, 9.2625823 45.5237284, 9.26277 45.523704, 9.2627378 45.5235875, 9.2628156 45.5235405, 9.2628398 45.5235011, 9.262829 45.5234259, 9.2627089 45.523441, 9.2626686 45.5232982, 9.2623816 45.5233377, 9.2623865 45.5233676, 9.2622309 45.5233846, 9.2622363 45.5234127, 9.2618609 45.5234691, 9.2619333 45.5237172, 9.2614639 45.5237848, 9.2615632 45.5241062, 9.2615927 45.5241024, 9.2617214 45.5245176, 9.2616869 45.5245234, 9.2617214 45.5246435))",way,,office,,,
544,,,210631964,1620866039,,"{""studio"":""television"",""wikidata"":""Q368151""}",8,Cologno Monzese,IT,44,,20093,Viale Europa,,Mediaset,,,,,http://www.mediaset.it/,studio,,,,,,,,it:Mediaset,"POLYGON ((9.264079 45.5222757, 9.2643982 45.5233319, 9.2643666 45.5233448, 9.2643025 45.5233561, 9.2642915 45.523358, 9.2644599 45.5239445, 9.2646181 45.5244819, 9.2649909 45.5257991, 9.264844 45.5258216, 9.2646425 45.525857, 9.2642701 45.5260302, 9.2614932 45.5249655, 9.2614484 45.5249102, 9.2614987 45.5247864, 9.2612922 45.5246003, 9.2610856 45.5242282, 9.2611688 45.524108, 9.261268 45.5239332, 9.2613351 45.5237509, 9.261378 45.523516, 9.261378 45.5232774, 9.2612224 45.5225557, 9.2613116 45.5225424, 9.2613271 45.5226204, 9.2613378 45.5226741, 9.264079 45.5222757))",way,,,,commercial,
545,,,212473074,1522065483,,,4,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.3327187 45.521336, 9.3326873 45.5213388, 9.332677 45.5213279, 9.3326747 45.5213068, 9.3326562 45.5212939, 9.3326308 45.521289, 9.3326007 45.5212842, 9.3325776 45.5212793, 9.3325591 45.5212647, 9.3325961 45.5212615, 9.33264 45.5212485, 9.332677 45.521242, 9.3327071 45.521242, 9.3327326 45.521242, 9.3327649 45.521255, 9.3327658 45.52127, 9.3327649 45.5212906, 9.3327626 45.5213068, 9.3327441 45.5213312, 9.3327187 45.521336))",way,,,,,
546,,,215575172,1429458590,,,3,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.3923542 45.5188588, 9.3923782 45.5188887, 9.3924684 45.5188531, 9.3924444 45.5188232, 9.3923542 45.5188588))",way,,,,,
547,,,218698184,1388262187,,,2,,,,,,,,Centro per il Protagonismo Giovanile,,,,,,community_centre,,,,,,,,,"POLYGON ((9.4218707 45.4916115, 9.4219726 45.4914648, 9.4222999 45.4915777, 9.4223642 45.4914799, 9.4225712 45.4915374, 9.4224463 45.491735, 9.4222677 45.4916829, 9.4222309 45.4917407, 9.4218707 45.4916115))",way,,public,,,
548,,,219655306,1569443136,,"{""water"":""reflecting_pool""}",4,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1974896 45.4743424, 9.1975044 45.4743425, 9.1975044 45.4743589, 9.1975111 45.4743589, 9.1975178 45.4743612, 9.1975258 45.4743659, 9.1975346 45.4743711, 9.1975399 45.4743786, 9.1975426 45.4743852, 9.197546 45.4743922, 9.1975493 45.4743998, 9.1975513 45.4744087, 9.1975513 45.4744134, 9.19755 45.4744233, 9.1975466 45.4744336, 9.1975426 45.4744454, 9.1975372 45.474451, 9.1975258 45.4744557, 9.197523 45.4744611, 9.1975238 45.4744751, 9.1975102 45.4744758, 9.1975078 45.4744919, 9.1974983 45.4745047, 9.1974862 45.4745136, 9.1974762 45.4745192, 9.1974628 45.4745249, 9.1974487 45.4745286, 9.197432 45.4745319, 9.1974139 45.4745329, 9.1973991 45.4745324, 9.1973857 45.4745295, 9.1973736 45.4745253, 9.1973636 45.4745201, 9.1973555 45.4745154, 9.1973475 45.4745079, 9.1973434 45.4745004, 9.1973434 45.4744938, 9.1973475 45.47449, 9.1973541 45.474486, 9.1973535 45.4744708, 9.1973354 45.4744712, 9.1973341 45.4744647, 9.1973307 45.4744585, 9.1973233 45.4744524, 9.1973153 45.4744473, 9.1973072 45.4744397, 9.1973032 45.4744313, 9.1973005 45.4744247, 9.1972999 45.4744181, 9.1973019 45.474411, 9.1973059 45.474404, 9.1973126 45.4743965, 9.197316 45.4743908, 9.1973166 45.4743734, 9.1973359 45.4743726, 9.1973348 45.4743593, 9.1973216 45.4743541, 9.1973153 45.4743462, 9.1973153 45.4743382, 9.19732 45.4743297, 9.1973233 45.474325, 9.19733 45.4743198, 9.1973375 45.4743147, 9.1973474 45.4743099, 9.1973569 45.4743057, 9.1973682 45.4743025, 9.1973824 45.474301, 9.1973964 45.4743006, 9.1974092 45.474301, 9.1974179 45.4743015, 9.1974263 45.4743029, 9.1974373 45.4743053, 9.1974481 45.4743085, 9.1974601 45.4743132, 9.1974715 45.4743184, 9.1974776 45.4743231, 9.1974836 45.4743288, 9.1974876 45.4743358, 9.1974896 45.4743424))",way,,,,,
549,,,222022165,1591127759,,"{""club"":""religion"",""religion"":""christian"",""denomination"":""catholic"",""social_facility:for"":""juvenile""}",9,,,,,,,,Oratorio Pio XI,,,,,,community_centre,,,,,,,,,"POLYGON ((9.2204548 45.550393, 9.2206036 45.5493813, 9.2206118 45.5493225, 9.2205645 45.5493193, 9.2205734 45.549255, 9.2205883 45.5490904, 9.2214458 45.5491941, 9.2214056 45.5493599, 9.2214035 45.5493865, 9.2213939 45.5494162, 9.2215395 45.5494581, 9.2215412 45.5494403, 9.2219253 45.5494589, 9.2220016 45.5494789, 9.2219559 45.5503406, 9.2219477 45.5504878, 9.2219455 45.5505268, 9.2219033 45.550524, 9.2218916 45.5506621, 9.2216535 45.5506535, 9.2216481 45.5506049, 9.2215103 45.5506021, 9.2215155 45.5504824, 9.2214121 45.5504787, 9.2214145 45.5504313, 9.2213115 45.5504288, 9.2204548 45.550393))",way,,,,,
550,,,224018452,1565450153,,,5,,,,,,,,Emotion,,,,,,nightclub,,,,,,,,,"POLYGON ((9.1697113 45.5925665, 9.1699741 45.591726, 9.1707016 45.5918375, 9.1704388 45.5926779, 9.1697113 45.5925665))",way,,,,,
551,,,227483375,1372247379,,"{""barrier"":""fence""}",1,,,,,,,,Oratorio Sant'Andrea Pioltello,,,,,,community_centre,,,,,,,,,"POLYGON ((9.3293117 45.5002501, 9.3291553 45.4996378, 9.3295464 45.4994848, 9.3304818 45.4993123, 9.3306268 45.5001164, 9.3295187 45.5002101, 9.3293117 45.5002501))",way,,,,,
552,,,227647439,1372333630,,"{""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.4001205 45.5271129, 9.4001217 45.5270996, 9.4001228 45.5270887, 9.4001288 45.5270763, 9.4001383 45.5270696, 9.4001513 45.5270605, 9.4001691 45.5270563, 9.4001822 45.5270555, 9.4001905 45.5270613, 9.4001964 45.5270754, 9.4001952 45.5270879, 9.4001952 45.5270987, 9.4001917 45.5271087, 9.4001857 45.5271203, 9.4001679 45.5271287, 9.4001549 45.5271311, 9.4001395 45.5271287, 9.4001264 45.5271237, 9.4001205 45.5271129))",way,,,,,
553,,,228848536,1373035753,,,1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.2102288 45.5152245, 9.2102362 45.515223, 9.2102494 45.5152226, 9.2102571 45.5152236, 9.2102677 45.5152267, 9.2102754 45.5152306, 9.2102837 45.5152377, 9.2102878 45.5152437, 9.21029 45.5152503, 9.21029 45.5152581, 9.2102866 45.5152668, 9.2102822 45.5152724, 9.2102787 45.5152755, 9.2102739 45.5152787, 9.2102655 45.5152825, 9.2102565 45.5152849, 9.2102492 45.5152858, 9.21024 45.5152857, 9.2102314 45.5152845, 9.2102233 45.515282, 9.2102126 45.5152763, 9.210208 45.5152726, 9.2102029 45.515266, 9.2102013 45.5152628, 9.2102 45.5152583, 9.2101997 45.5152539, 9.2102006 45.5152477, 9.210202 45.5152442, 9.2102064 45.5152376, 9.2102121 45.5152323, 9.2102164 45.5152295, 9.2102211 45.5152271, 9.2102288 45.5152245))",way,,,,,
554,,,230108905,1496309199,,,2,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1776447 45.468009, 9.1776355 45.4679847, 9.1776252 45.4679699, 9.1776041 45.4679494, 9.1775884 45.4679361, 9.1775874 45.4679308, 9.1775901 45.4679263, 9.1778686 45.4679354, 9.1778783 45.4679384, 9.1778832 45.4679426, 9.1778848 45.4679494, 9.1778805 45.4679585, 9.1778691 45.4679665, 9.1777631 45.467993, 9.1776447 45.468009))",way,,,,,
555,,,231548737,1375006234,,"{""natural"":""water""}",1,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.3603645 45.5194057, 9.3603763 45.5194484, 9.3605584 45.5195058, 9.3605595 45.5194991, 9.3605603 45.5194922, 9.3605603 45.5194848, 9.3605603 45.5194746, 9.3605586 45.5194662, 9.3605577 45.5194582, 9.3605562 45.5194537, 9.3605537 45.5194476, 9.3605518 45.5194431, 9.3605494 45.5194399, 9.3605422 45.5194327, 9.3605365 45.5194271, 9.3605268 45.5194202, 9.3605192 45.5194152, 9.3605141 45.5194124, 9.3605031 45.5194077, 9.3604962 45.5194045, 9.3604886 45.5194024, 9.3604782 45.5193993, 9.3604687 45.5193965, 9.3604632 45.5193951, 9.3604559 45.5193937, 9.3604488 45.5193932, 9.3604336 45.5193929, 9.3604234 45.5193935, 9.3604101 45.5193944, 9.3604004 45.5193955, 9.3603906 45.519397, 9.3603808 45.5193994, 9.3603699 45.5194027, 9.360365 45.519405, 9.3603645 45.5194057))",way,,,,,
556,,,233446462,1642726296,,"{""alt_name"":""Oratorio centrale di Garbagnate Milanese"",""community_centre"":""youth_centre"",""network"":""Oratori di Garbagnate"",""network:website"":""https://sites.google.com/oratorigarbagnate.com/"",""short_name"":""SEM""}",9,,,,,,,,Oratorio San Luigi,Mo-Su 16:00-19:00,,,https://sites.google.com/oratorigarbagnate.com/home/chi-siamo,,community_centre,,,,,,,,,"POLYGON ((9.0778594 45.5749867, 9.0779395 45.5748478, 9.0779984 45.5744932, 9.0770975 45.5743962, 9.0756382 45.5742883, 9.0755947 45.5747295, 9.075581 45.5748686, 9.0764498 45.5749457, 9.0764028 45.5752135, 9.0764586 45.5752197, 9.076372 45.5756728, 9.0777008 45.5757678, 9.0778092 45.5752175, 9.0778508 45.5750259, 9.0778594 45.5749867))",way,,,,,
557,,,235607517,1639766493,,"{""community_centre"":""youth_centre"",""network"":""Oratori di Garbagnate"",""network:website"":""https://sites.google.com/oratorigarbagnate.com/"",""short_name"":""SGB""}",5,,,,,,,,Oratorio San Giovanni,Tu-Su 16:00-19:00,,,https://sites.google.com/oratorigarbagnate.com/home/chi-siamo,,community_centre,,,,,,,,,"POLYGON ((9.0871289 45.5694654, 9.0875353 45.5687138, 9.0860815 45.5683285, 9.0859394 45.5685911, 9.0860675 45.5686251, 9.0860376 45.5686805, 9.086481 45.568798, 9.086282 45.5691662, 9.0862467 45.5692316, 9.0871289 45.5694654))",way,,,,,
558,,,238504940,1450539984,,,2,Paderno Dugnano,IT,8,,,Via Oslavia,,Area Metropolis 2.0,,Fondazione Cineteca Italiana,,,,theatre,,,,,,,,,"POLYGON ((9.1599278 45.5686873, 9.1599525 45.56863, 9.1599734 45.5685801, 9.1604561 45.5686719, 9.1604072 45.5687901, 9.160016 45.5687062, 9.1599278 45.5686873))",way,,yes,,,
559,,,240472056,1497778394,,"{""ref:vatin"":""IT04342801000""}",3,,,,,20090,Via Cascina Venina,,UCI Cinemas,,UCI Italia S.p.a.,,,https://www.ucicinemas.it/cinema/lombardia/milano/uci-cinemas-milanofiori-milano/,cinema,,,,,,,,,"POLYGON ((9.1512228 45.4080366, 9.1514318 45.4080961, 9.151564 45.4080408, 9.1515382 45.4079738, 9.1516286 45.4080034, 9.1517791 45.407923, 9.1517302 45.4078693, 9.1518485 45.407822, 9.1517476 45.4077035, 9.1515388 45.4072715, 9.1508683 45.4076249, 9.1509268 45.4079241, 9.1511241 45.4080909, 9.1512228 45.4080366))",way,,,,,
560,,,242708176,1569069458,,"{""water"":""reflecting_pool""}",5,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1972343 45.4664231, 9.1973977 45.4665228, 9.1975468 45.4664017, 9.1974179 45.4663202, 9.1974093 45.4663277, 9.1974003 45.4663321, 9.1973894 45.4663352, 9.197379 45.4663361, 9.1973673 45.466335, 9.1973568 45.4663317, 9.1973446 45.4663243, 9.1972343 45.4664231))",way,,,,,
561,,,242708180,1569069458,,"{""water"":""reflecting_pool""}",6,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1973637 45.4661767, 9.197356 45.4661747, 9.1973501 45.4661707, 9.1973159 45.4661473, 9.1973104 45.4661429, 9.1973086 45.4661376, 9.1973101 45.4661328, 9.1973143 45.4661287, 9.1973482 45.4661032, 9.1973531 45.4660998, 9.1973614 45.4660979, 9.1973692 45.4660986, 9.1973765 45.4661021, 9.197411 45.4661267, 9.1974148 45.4661311, 9.197416 45.4661355, 9.1974151 45.4661416, 9.1974108 45.4661458, 9.1973797 45.4661703, 9.197372 45.4661751, 9.1973637 45.4661767))",way,,,,,
562,,,243158045,1517515099,,,5,,,,,,,,,,,,,,fountain,,,,,,,,,"POLYGON ((9.1892487 45.4710473, 9.1892581 45.471043, 9.1892651 45.4710369, 9.1892689 45.4710295, 9.1892691 45.4710216, 9.1892658 45.4710141, 9.1892592 45.4710077, 9.1892495 45.4710029, 9.1892381 45.4710007, 9.1892263 45.4710013, 9.1892155 45.4710047, 9.1892069 45.4710104, 9.1892015 45.4710178, 9.1891999 45.471026, 9.1892022 45.4710337, 9.1892079 45.4710405, 9.1892163 45.4710457, 9.1892267 45.4710487, 9.1892378 45.4710493, 9.1892487 45.4710473))",way,,,,,
