,changeset,lon,id,timestamp,lat,tags,version,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,email,name,opening_hours,operator,phone,url,website,amenity,drinking_water,fountain,start_date,wikipedia,geometry,osm_type,building,social_facility,source
242,,,204450439,1604240841,,"{""access"":""destination""}",4,,,,,,,Società Operaia M.S.,,,,,,community_centre,,,1913,,"POLYGON ((9.1087527 44.4018261, 9.1088626 44.4018618, 9.1089016 44.4018001, 9.1087918 44.4017643, 9.1087527 44.4018261))",way,house,,Regione Liguria
243,,,204454652,1360185105,,,1,,,,,,,,,,,,,cinema,,,,,"POLYGON ((9.0908374 44.4470794, 9.0907849 44.4472203, 9.0909175 44.4472457, 9.0909878 44.4470569, 9.0908588 44.4470323, 9.0908374 44.4470794))",way,yes,,Regione Liguria
244,,,204694186,1419803447,,,2,,,,,,,Covo di Nord Est,,,,http://www.covodinordest.net/,,nightclub,,,,,"POLYGON ((9.2150166 44.3213762, 9.2151252 44.321439, 9.2151013 44.3214602, 9.2150586 44.3214984, 9.21511 44.321528, 9.2151491 44.3214931, 9.2151766 44.3214687, 9.2152955 44.3213738, 9.2152486 44.3213435, 9.2152891 44.3213112, 9.2152752 44.3213022, 9.2153264 44.3212614, 9.215223 44.3211944, 9.2152069 44.3212073, 9.2151821 44.3211914, 9.2151466 44.3212197, 9.2151177 44.3211623, 9.2149456 44.3212421, 9.2150166 44.3213762))",way,house,,Regione Liguria
245,,,204696087,1549729699,,"{""historic"":""yes""}",4,,,,,Piazza Giacomo Matteotti,,Teatro Sociale,,,,,,theatre,,,,,"POLYGON ((9.1583306 44.3461098, 9.1580932 44.3461005, 9.1580663 44.3464536, 9.1581811 44.3464581, 9.1583037 44.3464629, 9.1583114 44.3463615, 9.1583306 44.3461098))",way,yes,,Regione Liguria
246,,,204698949,1420238119,,,2,,,153,,Via Romana,,San Giuseppe,,,,,,cinema,,,,,"POLYGON ((9.1699483 44.3464282, 9.1699985 44.3462533, 9.1698615 44.3462331, 9.1698425 44.3462303, 9.1697885 44.3464019, 9.1699483 44.3464282))",way,yes,,Regione Liguria
247,,,204741411,1360374246,,,1,,,,,,,,,,,,,cinema,,,,,"POLYGON ((9.249292 44.4032912, 9.2493523 44.4031636, 9.2493957 44.4030721, 9.2493266 44.4030676, 9.2493305 44.4030571, 9.2491971 44.4030368, 9.2491942 44.4030477, 9.2491327 44.4030415, 9.2491326 44.4033388, 9.2491357 44.403339, 9.2492525 44.4033478, 9.2492647 44.4033487, 9.249292 44.4032912))",way,yes,,Regione Liguria
248,,,207331923,1361895961,,,1,,,,,,,,,,,,,cinema,,,,,"POLYGON ((8.9009223 44.4578462, 8.9008955 44.4579084, 8.9008829 44.4579166, 8.9009247 44.4579478, 8.900977 44.4579799, 8.9012237 44.4580234, 8.9013275 44.4580418, 8.9013707 44.4579138, 8.9013596 44.4579117, 8.9013083 44.4579019, 8.9013009 44.4579224, 8.9009223 44.4578462))",way,yes,,Regione Liguria
249,,,207335714,1647425762,,,4,,,,,Via Ricreatorio,,Teatro del Ricreatorio San Luigi Gonzaga,,,,,http://www.ricreatorio.it/,theatre,,,,,"POLYGON ((8.901685 44.498628, 8.9016512 44.4985379, 8.9012106 44.4986219, 8.9012174 44.49864, 8.9012242 44.498658, 8.9012309 44.498676, 8.9012377 44.498694, 8.9012444 44.4987119, 8.901685 44.498628))",way,yes,,Regione Liguria
250,,,220894170,1429391525,,"{""layer"":""1""}",3,,,,,,,Palco,,,,,,theatre,,,,,"POLYGON ((8.9322612 44.4055087, 8.9322611 44.4054818, 8.9322838 44.4054629, 8.9323144 44.4054573, 8.9323496 44.4054578, 8.9323698 44.4054687, 8.9323828 44.4054937, 8.9322612 44.4055087))",way,,,
251,,,230261281,1374092359,,"{""disused"":""yes"",""historic"":""monument""}",1,,,,,,,Peschiera del Raggio,,,,,,fountain,,,1644,,"POLYGON ((8.9281306 44.4125104, 8.9281114 44.4124918, 8.9281469 44.4124732, 8.928166 44.4124917, 8.9281306 44.4125104))",way,,,
252,,,231373938,1458661615,,,2,,,,,,,Associazione Giardini Luzzati,,,,,,community_centre,,,,,"POLYGON ((8.9320772 44.4053103, 8.9320494 44.4052759, 8.9320392 44.4052117, 8.9323965 44.4051752, 8.9324084 44.4052312, 8.9322083 44.4052638, 8.9320772 44.4053103))",way,yes,,
253,,,238510914,1379544858,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.6859127 44.4030325, 8.6859215 44.4030298, 8.6859292 44.403024, 8.6859329 44.4030166, 8.6859324 44.4030097, 8.6859281 44.4030031, 8.6859204 44.402998, 8.6859116 44.4029956, 8.6859005 44.4029958, 8.6858905 44.4029992, 8.6858842 44.4030042, 8.6858806 44.4030111, 8.6858809 44.4030184, 8.6858858 44.4030258, 8.6858927 44.4030302, 8.6859019 44.4030327, 8.6859127 44.4030325))",way,,,
254,,,238511043,1500031562,,"{""wheelchair"":""yes""}",2,,,,,,,La Cascia,,,,,,nightclub,,,,,"POLYGON ((8.6972663 44.4103162, 8.6972817 44.4102944, 8.6973184 44.4102663, 8.6973412 44.4102744, 8.6977458 44.4103435, 8.697733 44.4103776, 8.697905 44.41041, 8.6978922 44.4104437, 8.6974097 44.4104048, 8.6972392 44.4103794, 8.6972663 44.4103162))",way,,,
255,,,242339662,1443614763,,"{""wheelchair"":""no""}",4,,,,,,,Arena estiva cinema,,,,,,cinema,,,,,"POLYGON ((8.6837194 44.4032588, 8.6836203 44.4030727, 8.6837828 44.4030239, 8.6837729 44.4029928, 8.6838224 44.4029793, 8.6838373 44.4030423, 8.6839195 44.4031817, 8.6838898 44.4032164, 8.6838373 44.4032503, 8.6837699 44.4032595, 8.6837194 44.4032588))",way,,,
256,,,253909084,1388191032,,,1,,,,,,,,,,,,,theatre,,,,,"POLYGON ((8.9885445 44.5639492, 8.9885515 44.564064, 8.9881825 44.5640556, 8.9881709 44.5639691, 8.9885445 44.5639492))",way,yes,,
257,,,267033909,1434321117,,,2,,,,,,,ARCI Pino Sottano,,,,,,social_centre,,,,,"POLYGON ((8.9737818 44.4578275, 8.9737946 44.4577741, 8.9739875 44.4577927, 8.9739772 44.4578497, 8.9737818 44.4578275))",way,,,
258,,,276696418,1547600446,,"{""layer"":""1"",""natural"":""water""}",2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9389178 44.4110196, 8.9389247 44.4110114, 8.9389351 44.4110054, 8.9389464 44.4110024, 8.9389585 44.4110021, 8.9389701 44.4110045, 8.9389801 44.4110093, 8.9389875 44.4110161, 8.9389917 44.4110243, 8.9389921 44.4110329, 8.9389887 44.4110412, 8.9389819 44.4110483, 8.9389724 44.4110536, 8.9389597 44.4110567, 8.9389463 44.4110565, 8.9389339 44.4110531, 8.9389238 44.4110468, 8.9389173 44.4110384, 8.9389152 44.411029, 8.9389178 44.4110196))",way,,,
259,,,307382052,1413072879,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.0032512 44.5356132, 9.0032459 44.5356453, 9.0032352 44.535677, 9.003174 44.5357184, 9.0031122 44.5357408, 9.0030431 44.5357447, 9.0029772 44.5357294, 9.0029352 44.535701, 9.0029091 44.5356818, 9.0029171 44.5356306, 9.0029809 44.5355765, 9.0030427 44.5355541, 9.0031119 44.5355503, 9.0031957 44.5355634, 9.0032512 44.5356132))",way,,,
260,,,321110556,1558776495,,"{""short_name"":""CAP""}",4,,,,,,,Circolo Autorità Portuale & Società del Porto di Genova,,,,,,community_centre,,,,,"POLYGON ((8.9060658 44.4095027, 8.9067444 44.4094943, 8.9065459 44.4097269, 8.9064494 44.4095659, 8.9061141 44.4096745, 8.9060658 44.4095027))",way,yes,,
261,,,342729368,1453114376,,,4,,,,,,,,,,,,,theatre,,,,,"POLYGON ((8.8936741 44.5071232, 8.8938339 44.5071704, 8.8938185 44.5071961, 8.8938038 44.5072137, 8.8937796 44.5072358, 8.8937414 44.5072603, 8.893694 44.50728, 8.8936245 44.5072944, 8.89357 44.5072959, 8.8935047 44.5072868, 8.8934627 44.5072737, 8.8934306 44.5072591, 8.8933948 44.5072359, 8.8933693 44.5072125, 8.8934933 44.507141, 8.8934788 44.5070475, 8.8936601 44.5070332, 8.8936741 44.5071232))",way,yes,,
262,,,354426989,1496303287,,"{""community_centre:for"":""athlete"",""source_1"":""casetta rossa""}",6,,,4,,Via del Peralto,,ASD Podistica Peralto Genova,Sa 09:00-11:30,,,,http://www.podisticaperalto.it/,community_centre,,,,,"POLYGON ((8.931918 44.4319379, 8.9320036 44.4319332, 8.931997 44.4318435, 8.9320992 44.431836, 8.9320913 44.4317633, 8.9319037 44.4317667, 8.931918 44.4319379))",way,yes,,Regione Liguria
263,,,384686644,1478592151,,"{""description"":""Osservatorio Astronomico del Righi""}",2,,,,,,,,,,,,,planetarium,,,,,"POLYGON ((8.9359744 44.4254843, 8.9359911 44.4254845, 8.9360063 44.4254795, 8.9360169 44.4254703, 8.9360208 44.4254587, 8.9360173 44.425447, 8.9360071 44.4254376, 8.9359922 44.4254323, 8.9359755 44.4254321, 8.9359604 44.4254371, 8.9359498 44.4254463, 8.9359458 44.4254579, 8.9359493 44.4254696, 8.9359595 44.425479, 8.9359744 44.4254843))",way,yes,,
264,,,391005371,1452605906,,"{""historic"":""monument""}",1,,,,,,,Pozzo di Giano,,,,,,fountain,,,,,"POLYGON ((8.9321723 44.4043636, 8.9321583 44.4043574, 8.9321589 44.4043456, 8.9321734 44.4043401, 8.9321873 44.4043463, 8.9321868 44.4043581, 8.9321723 44.4043636))",way,,,
265,,,395760180,1454496288,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.8926597 44.5071, 8.8926691 44.507116, 8.8926844 44.5071294, 8.8927044 44.5071391, 8.8927275 44.5071445, 8.8927517 44.507145, 8.8927752 44.5071406, 8.8927959 44.5071317, 8.8928124 44.507119, 8.8928231 44.5071035, 8.8928272 44.5070865, 8.8928245 44.5070693, 8.8928151 44.5070534, 8.8927998 44.50704, 8.8927798 44.5070302, 8.8927567 44.5070248, 8.8927325 44.5070243, 8.8927091 44.5070287, 8.8926883 44.5070376, 8.8926719 44.5070503, 8.8926611 44.5070658, 8.892657 44.5070829, 8.8926597 44.5071))",way,,,
266,,,396013224,1454595154,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9059985 44.4110695, 8.9053525 44.4108887, 8.9053198 44.4108728, 8.9053183 44.4108494, 8.9053406 44.4108356, 8.9053689 44.4108334, 8.9060238 44.4110152, 8.9060595 44.4110259, 8.9060744 44.411044, 8.9060685 44.4110642, 8.9060551 44.4110769, 8.9060327 44.4110769, 8.9059985 44.4110695))",way,,,
267,,,402940131,1568710644,,"{""building:part"":""yes""}",2,,,,,,,Centro Congressi Magazzini del Cotone,,,,,http://www.centrocongressigenova.it/,conference_centre,,,,,"POLYGON ((8.9200933 44.4078273, 8.9199808 44.4078002, 8.9199562 44.4077942, 8.9192696 44.407629, 8.9192343 44.4076205, 8.9190678 44.4075804, 8.9189462 44.4078383, 8.9199684 44.4080844, 8.9200933 44.4078273))",way,,,Regione Liguria
268,,,445297376,1475402891,,,1,,,,,,,Pro Loco Casella,,,,,,community_centre,,,,,"POLYGON ((8.9969521 44.5338247, 8.9970012 44.5338035, 8.9969616 44.533757, 8.9969125 44.5337782, 8.9969521 44.5338247))",way,yes,,
269,,,450196678,1585626441,,,7,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9340362 44.407391, 8.9341298 44.407379, 8.9342222 44.4073443, 8.9342918 44.4072935, 8.9343253 44.4072516, 8.9343498 44.4071909, 8.9344511 44.4072711, 8.9341302 44.4074713, 8.9340362 44.407391))",way,,,
270,,,452085609,1478619150,,"{""old_name"":""Chiesa di Santa Maria Immacolata e San Giovanni Battista""}",1,,,,,,,Opere parrocchiali,,,,,,community_centre,,,,,"POLYGON ((8.6832008 44.4035489, 8.6831815 44.4035169, 8.6831138 44.4035369, 8.6830743 44.4034678, 8.6831616 44.4034421, 8.6831443 44.4034129, 8.6834043 44.4033364, 8.6834163 44.4033583, 8.6834609 44.4033449, 8.683537 44.4034768, 8.6834272 44.4035093, 8.6834156 44.4034889, 8.6832008 44.4035489))",way,,,
271,,,474005300,1486827241,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.2132938 44.3347576, 9.213289 44.3347547, 9.213283 44.3347534, 9.2132767 44.334754, 9.2132713 44.3347563, 9.2132676 44.33476, 9.2132662 44.3347644, 9.2132675 44.3347688, 9.2132711 44.3347725, 9.2132764 44.3347749, 9.2132826 44.3347755, 9.2132886 44.3347744, 9.2132935 44.3347716, 9.2132965 44.3347677, 9.2132972 44.3347642, 9.2132963 44.3347607, 9.2132938 44.3347576))",way,,,
272,,,474005303,1486827241,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.2134886 44.3345372, 9.2134838 44.3345343, 9.2134778 44.3345331, 9.2134715 44.3345336, 9.2134661 44.3345359, 9.2134624 44.3345396, 9.213461 44.334544, 9.2134623 44.3345484, 9.2134659 44.3345521, 9.2134712 44.3345545, 9.2134774 44.3345551, 9.2134834 44.334554, 9.2134883 44.3345512, 9.2134913 44.3345473, 9.213492 44.3345438, 9.2134911 44.3345403, 9.2134886 44.3345372))",way,,,
273,,,474005306,1486827241,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.2136473 44.3347701, 9.2136424 44.3347672, 9.2136364 44.334766, 9.2136301 44.3347665, 9.2136247 44.3347688, 9.213621 44.3347725, 9.2136197 44.3347769, 9.2136209 44.3347813, 9.2136245 44.334785, 9.2136298 44.3347874, 9.213636 44.334788, 9.213642 44.3347869, 9.213647 44.3347841, 9.2136499 44.3347802, 9.2136506 44.3347767, 9.2136497 44.3347732, 9.2136473 44.3347701))",way,,,
274,,,474048972,1486843861,,,1,,,,,,,Anfiteatro Umberto Bindi,,,,,,theatre,,,,,"POLYGON ((9.2136165 44.3334001, 9.2135522 44.3331943, 9.2136534 44.3331819, 9.2137828 44.3332078, 9.2138251 44.3332668, 9.2138164 44.3333445, 9.2137567 44.3333857, 9.2136165 44.3334001))",way,,,
275,,,492268077,1494313123,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.1578674 44.5188786, 9.1579191 44.51889, 9.1579202 44.5188601, 9.1578685 44.5188489, 9.1578674 44.5188786))",way,,,
276,,,530443313,1507258981,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.3319993 44.3114706, 9.332006 44.3114039, 9.3320328 44.3113842, 9.3320663 44.3113943, 9.3321522 44.3114476, 9.3321575 44.3114721, 9.3321314 44.3114888, 9.3320328 44.3114927, 9.33201 44.3114855, 9.3319993 44.3114706))",way,,,
277,,,530476745,1507275455,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.3234417 44.3136096, 9.3234229 44.3135923, 9.3234236 44.3135674, 9.3234497 44.3135535, 9.3234826 44.3135544, 9.3235034 44.3135727, 9.3235007 44.3135952, 9.3234766 44.3136101, 9.3234417 44.3136096))",way,,,
278,,,530476749,1507275455,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.3187599 44.3154381, 9.319189 44.3152145, 9.3191555 44.3151723, 9.3187116 44.3153392, 9.3187599 44.3154381))",way,,,
279,,,530992904,1507458682,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((9.4189485 44.2599986, 9.4190423 44.2599948, 9.4189914 44.2599659, 9.4189485 44.2599986))",way,,,Mapbox
280,,,535468978,1585167285,,"{""theatre:type"":""amphi""}",4,,,,,Via Penisola di Levante,,Teatro Arena Conchiglia,,,+39 0185 478600,,,theatre,,,,,"POLYGON ((9.3912287 44.2686829, 9.3915097 44.2688337, 9.3915794 44.2688087, 9.3915445 44.2687262, 9.39157 44.2684477, 9.3915392 44.2684477, 9.3915365 44.26839, 9.3912119 44.26839, 9.3912119 44.2684496, 9.3911824 44.2684496, 9.3911791 44.2686234, 9.3912287 44.2686282, 9.3912287 44.2686829))",way,,,mapbox
281,,,629138783,1560516371,,"{""lit"":""no"",""theatre:type"":""amphi""}",2,,,,,,,,,,,,,theatre,,,,,"POLYGON ((8.7809647 44.4268213, 8.78097 44.4268014, 8.7809826 44.4267833, 8.7810016 44.4267682, 8.7810256 44.4267574, 8.7810528 44.4267516, 8.7810812 44.4267512, 8.7811086 44.4267563, 8.7811332 44.4267666, 8.7811529 44.4267812, 8.7811664 44.426799, 8.7811726 44.4268188, 8.7811712 44.426839, 8.7811622 44.4268582, 8.7812099 44.4268774, 8.7812023 44.4268884, 8.7812 44.4268918, 8.7811683 44.4269155, 8.7811285 44.4269319, 8.7810838 44.4269397, 8.7810379 44.4269381, 8.7809945 44.4269274, 8.7809571 44.4269083, 8.7809467 44.4268992, 8.7809287 44.4268825, 8.7809771 44.4268605, 8.7809671 44.4268415, 8.7809647 44.4268213))",way,,,
282,,,637397677,1647425762,,,2,,,,,Via Ricreatorio,,Ricreatorio San Luigi Gonzaga,,Associazione Ricreatorio San Luigi Gonzaga,,,,community_centre,,,,,"POLYGON ((8.9010997 44.4983787, 8.9013834 44.4983216, 8.9014141 44.4982912, 8.901795 44.4982169, 8.9018667 44.4984051, 8.9016907 44.4985825, 8.9017092 44.4986285, 8.9014077 44.4988064, 8.9012532 44.4987946, 8.9010997 44.4983787))",way,,,
283,,,663666612,1547596257,,"{""barrier"":""wall"",""layer"":""1"",""natural"":""water""}",1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9458633 44.3962186, 8.9458806 44.3961966, 8.9458868 44.3961716, 8.945881 44.3961466, 8.9458649 44.3961254, 8.9458403 44.3961088, 8.9458096 44.3960987, 8.945776 44.3960961, 8.9457429 44.3961012, 8.9457139 44.3961135, 8.9456918 44.3961318, 8.9456789 44.3961541, 8.9456766 44.3961782, 8.9456858 44.3962027, 8.9457058 44.3962236, 8.9457344 44.3962386, 8.9457683 44.3962459, 8.9458037 44.3962448, 8.9458366 44.3962354, 8.9458633 44.3962186))",way,,,
284,,,663674241,1547600443,,"{""natural"":""water""}",1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9429752 44.4062313, 8.9429609 44.4062275, 8.9429456 44.4062273, 8.9429311 44.4062305, 8.9429188 44.406237, 8.9429102 44.406246, 8.9429061 44.4062565, 8.942907 44.4062674, 8.9429128 44.4062775, 8.9429229 44.4062856, 8.9429361 44.406291, 8.9429511 44.4062931, 8.9429661 44.4062916, 8.9429797 44.4062866, 8.9429903 44.4062788, 8.9429968 44.4062689, 8.9429984 44.4062581, 8.942995 44.4062475, 8.942987 44.4062382, 8.9429752 44.4062313))",way,,,
285,,,664145375,1547735034,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.8936172 44.4451147, 8.8936353 44.4451654, 8.8937067 44.4451525, 8.8936886 44.4451017, 8.8936172 44.4451147))",way,,,
286,,,668249925,1549286480,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.8972843 44.4758819, 8.8973718 44.4757877, 8.8973758 44.4758312, 8.8973419 44.4758688, 8.8972843 44.4758819))",way,,,
287,,,724605635,1568484291,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9400145 44.4086233, 8.9400709 44.4087057, 8.9401996 44.4087057, 8.9402398 44.4086539, 8.9402613 44.4085006, 8.9401969 44.4083895, 8.9401138 44.4083895, 8.9400521 44.4084297, 8.9400145 44.4086233))",way,,,
288,,,895884007,1610815185,,,2,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9367866 44.4113279, 8.9367548 44.4113164, 8.9367209 44.4113242, 8.9367047 44.411347, 8.9367157 44.4113712, 8.9367475 44.4113828, 8.9367815 44.4113749, 8.9367976 44.4113522, 8.9367866 44.4113279))",way,,,
289,,,999751553,1636164638,,"{""area"":""yes""}",1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9186543 44.4165639, 8.9186332 44.4165763, 8.9186076 44.4165833, 8.9185803 44.4165841, 8.9185541 44.4165786, 8.9185317 44.4165675, 8.9185154 44.4165518, 8.9185068 44.4165324, 8.9185077 44.4165121, 8.9185179 44.4164932, 8.9185364 44.4164777, 8.918561 44.4164675, 8.9185889 44.4164637, 8.918617 44.4164667, 8.9186421 44.4164762, 8.9186615 44.4164911, 8.9186725 44.4165089, 8.918675 44.4165284, 8.9186687 44.4165473, 8.9186543 44.4165639))",way,,,
290,,,1025232752,1643294953,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.6991476 44.5356769, 8.6991265 44.5356737, 8.6991051 44.5356756, 8.6990857 44.5356823, 8.6990706 44.5356933, 8.6990613 44.5357071, 8.6990589 44.5357224, 8.6990637 44.5357374, 8.6990747 44.5357501, 8.6990907 44.5357596, 8.6991102 44.535765, 8.6991311 44.5357657, 8.6991512 44.5357616, 8.6991684 44.5357531, 8.699181 44.5357412, 8.6991876 44.5357266, 8.6991872 44.5357112, 8.6991797 44.5356968, 8.699166 44.5356849, 8.6991476 44.5356769))",way,,,
291,,,1027442922,1643905818,,,1,,,,,,,,,,,,,fountain,,,,,"POLYGON ((8.9401481 44.4147409, 8.9401473 44.4147323, 8.9401505 44.4147262, 8.9401586 44.4147187, 8.9401732 44.4147172, 8.9401824 44.4147227, 8.9401873 44.4147286, 8.9401891 44.4147376, 8.9401942 44.4147373, 8.9401947 44.4147419, 8.9402044 44.414743, 8.9402133 44.4147452, 8.9402215 44.4147497, 8.9402224 44.4147599, 8.9402149 44.4147647, 8.9402078 44.4147669, 8.9401985 44.4147683, 8.9401988 44.4147721, 8.9401921 44.4147727, 8.9401925 44.4147841, 8.9401875 44.4147896, 8.940181 44.414794, 8.9401661 44.4147947, 8.9401575 44.4147907, 8.9401532 44.4147857, 8.9401516 44.4147752, 8.9401448 44.4147752, 8.9401445 44.4147699, 8.940135 44.41477, 8.9401264 44.4147685, 8.9401173 44.414765, 8.9401159 44.4147559, 8.9401221 44.4147501, 8.9401301 44.414747, 8.9401427 44.414745, 8.9401424 44.4147413, 8.9401481 44.4147409))",way,,,
